#type,avg,min,1st,5th,10th,90th,95th,99th,QPS,target
read,232.7,1750.9,45.3,74.2,80.8,171.6,203.2,1676.8,1360141.1,1360000
read,238.2,1825.7,41.1,74.7,81.3,174.2,205.7,2342.3,1370153.1,1370000
read,265.1,1965.3,41.1,74.7,81.5,177.4,211.4,4355.9,1379837.6,1380000
read,236.4,1858.8,41.1,75.0,81.9,177.3,207.5,785.3,1390173.3,1390000
read,256.6,1901.9,45.3,76.3,83.2,181.3,215.8,4019.5,1400171.6,1400000
read,251.3,1976.8,45.3,75.9,82.9,184.9,221.6,2910.5,1409946.2,1410000
read,260.5,2154.7,45.3,76.8,83.8,184.4,219.7,3832.1,1419661.9,1420000
read,269.5,2202.1,41.1,77.3,84.4,188.9,227.1,4867.7,1430023.1,1430000
read,261.6,2256.6,45.3,77.5,84.8,192.9,232.1,3260.3,1439876.4,1440000
read,257.8,2213.9,45.3,77.8,85.1,194.4,231.9,3320.8,1449847.8,1450000
read,281.6,2051.4,45.3,78.3,85.7,198.3,241.6,5154.1,1459942.6,1460000
read,272.8,2087.3,45.3,79.2,86.6,200.5,241.9,3985.9,1470090.6,1470000
read,268.6,1952.5,45.3,79.3,86.8,203.9,248.3,3609.9,1479966.4,1480000
read,295.5,1993.3,45.3,80.6,88.4,208.3,255.6,5897.4,1489924.0,1490000
read,278.5,1944.4,45.3,81.0,88.9,209.6,257.1,4323.6,1500070.5,1500000
read,286.6,1973.2,45.3,81.2,89.6,217.4,266.9,4788.5,1509941.4,1510000
read,303.0,2132.6,45.3,81.8,89.9,218.3,270.2,5860.8,1520026.7,1520000
read,285.3,1990.1,45.3,82.3,91.0,222.9,271.8,4111.3,1530134.1,1530000
read,283.8,2082.0,45.3,82.5,91.2,226.7,278.5,4097.7,1539796.7,1540000
read,299.4,2268.4,45.3,83.0,92.0,227.8,279.6,5037.5,1549954.2,1550000
read,313.4,2319.2,41.1,84.4,93.6,237.7,294.4,5790.1,1559828.0,1560000
read,299.1,2286.3,45.3,84.6,93.8,240.3,297.6,4460.7,1570008.5,1570000
read,302.3,2036.6,45.3,84.8,94.8,246.0,305.7,5007.1,1579958.2,1580000
read,317.1,2093.5,45.3,85.6,95.4,249.0,310.0,5337.6,1589783.4,1590000
read,323.6,2117.4,41.1,86.9,97.0,256.0,320.5,5786.4,1599870.9,1600000
read,315.4,2096.7,45.3,87.1,97.4,256.1,319.6,4898.4,1609900.0,1610000
read,315.3,1911.4,41.1,88.3,98.7,265.5,330.8,4982.3,1619851.2,1620000
read,318.3,1981.8,41.1,88.9,99.4,271.6,339.9,5157.3,1629863.5,1630000
read,331.4,1993.0,49.8,89.7,100.3,275.2,346.7,5257.6,1639883.4,1640000
